base,profile,target,rank,action_key,source,mode,alpha,cap,anchor_ref,full_logloss,last_logloss,full_delta_vs_base,last_delta_vs_base,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,public_risk,bad_alignment,train_cap_scale,test_cap_scale,base_safe
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p8,q2_force,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p8,q2_force,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.018,base,0.6944630496348387,0.6229367924366026,-0.00260782521879499,-0.002660616398960536,0.0015831930109162506,-0.01514757686379875,0.007478019321860323,0.004856883252420865,0.564,0.436,0.002879420369595059,5.14621440131325e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6946326961830915,0.6228501255626367,-0.0024381786705421904,-0.002747283272926393,0.0017528395591690504,-0.015234243737764608,0.007468457626020458,0.005009206733859674,0.564,0.436,0.0028598852583232386,5.137113109478492e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6946326961830915,0.6228501255626367,-0.0024381786705421904,-0.002747283272926393,0.0017528395591690504,-0.015234243737764608,0.007468457626020458,0.005009206733859674,0.564,0.436,0.0028598852583232386,5.137113109478492e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,tight,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.018,base,0.6944630496348387,0.6229367924366026,-0.00260782521879499,-0.002660616398960536,0.0015831930109162506,-0.01514757686379875,0.007478019321860323,0.004856883252420865,0.564,0.436,0.002879420369595059,5.14621440131325e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6946326961830915,0.6228501255626367,-0.0024381786705421904,-0.002747283272926393,0.0017528395591690504,-0.015234243737764608,0.007468457626020458,0.005009206733859674,0.564,0.436,0.0028598852583232386,5.137113109478492e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6946326961830915,0.6228501255626367,-0.0024381786705421904,-0.002747283272926393,0.0017528395591690504,-0.015234243737764608,0.007468457626020458,0.005009206733859674,0.564,0.436,0.0028598852583232386,5.137113109478492e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,balanced,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.018,base,0.6944630496348387,0.6229367924366026,-0.00260782521879499,-0.002660616398960536,0.0015831930109162506,-0.01514757686379875,0.007478019321860323,0.004856883252420865,0.564,0.436,0.002879420369595059,5.14621440131325e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.018,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.024,base,0.69322061287638,0.6212862786468953,-0.0038502619772536884,-0.0043111301886678,0.0003407562524575525,-0.016798090653506015,0.008689343564464255,0.004745427450377668,0.564,0.436,0.003435661858971148,5.84635087532263e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6946326961830915,0.6228501255626367,-0.0024381786705421904,-0.002747283272926393,0.0017528395591690504,-0.015234243737764608,0.007468457626020458,0.005009206733859674,0.564,0.436,0.0028598852583232386,5.137113109478492e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6946326961830915,0.6228501255626367,-0.0024381786705421904,-0.002747283272926393,0.0017528395591690504,-0.015234243737764608,0.007468457626020458,0.005009206733859674,0.564,0.436,0.0028598852583232386,5.137113109478492e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.12,0.024,base,0.6913976384972236,0.6193000731768529,-0.0056732363564101496,-0.006297335658710268,-0.0014822181266989087,-0.018784296123548483,0.010318968886816654,0.004384968065837019,0.564,0.436,0.004205039192483792,6.793256070699669e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,q2_force,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.018,base,0.6944630496348387,0.6229367924366026,-0.00260782521879499,-0.002660616398960536,0.0015831930109162506,-0.01514757686379875,0.007478019321860323,0.004856883252420865,0.564,0.436,0.002879420369595059,5.14621440131325e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.014,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
